seq,t_wall,t_rel,ik_ok,left_human_dx,left_human_dy,left_human_dz,left_human_distance,left_robot_dx,left_robot_dy,left_robot_dz,left_robot_distance,left_error_dx,left_error_dy,left_error_dz,left_error_distance,right_human_dx,right_human_dy,right_human_dz,right_human_distance,right_robot_dx,right_robot_dy,right_robot_dz,right_robot_distance,right_error_dx,right_error_dy,right_error_dz,right_error_distance
1231,1789107648.5839615,41.474123407999286,1,0.3362166958324234,0.1083767973125557,-0.32147405752103797,0.4776324595452436,0.20389246834388267,0.11912693510847565,-0.34355113955405564,0.41688217856438814,-0.13232422748854075,0.010750137795919948,-0.02207708203301767,0.13458329834776284,0.23532190178160575,-0.1529926277510008,-0.18787668355863563,0.33775847854533525,0.19558859432696354,-0.16426545689672029,-0.34454820573007133,0.42889568036073455,-0.03973330745464221,-0.011272829145719476,-0.1566715221714357,0.16202400518981247
1232,1789107648.6172874,41.50722818899885,1,0.3357574158796476,0.10980024337648531,-0.32176012482255967,0.47782707509050093,0.20389246834388267,0.11912693510847565,-0.34355113955405564,0.41688217856438814,-0.13186494753576491,0.009326691731990341,-0.021791014731495972,0.13397835605164696,0.22857470294472595,-0.1498662556627685,-0.17859739746660264,0.32650163827229356,0.19558859432696354,-0.16426545689672029,-0.34454820573007133,0.42889568036073455,-0.03298610861776241,-0.014399201233951775,-0.1659508082634687,0.16980898421820093
1233,1789107648.6538944,41.543514559998584,1,0.33558801357222,0.11083527129382262,-0.3219837777467296,0.47809761069072404,0.20389246834388267,0.11912693510847565,-0.34355113955405564,0.41688217856438814,-0.13169554522833735,0.00829166381465303,-0.021567361807326046,0.13370721527700882,0.2227497647732525,-0.14707194776632848,-0.17035528348403428,0.31665207742449225,0.19558859432696354,-0.16426545689672029,-0.34454820573007133,0.42889568036073455,-0.027161170446288962,-0.017193509130391804,-0.17419292224603705,0.17713418669710015
1234,1789107648.6839283,41.57408769199901,1,0.33548001125131566,0.11183073503503582,-0.32220459079302355,0.4784022884307296,0.20412781221783263,0.11896981882822562,-0.3435066782421259,0.41691584223893313,-0.13135219903348302,0.007139083793189796,-0.021302087449102336,0.1332596924731073,0.21770502476449835,-0.1449191971051822,-0.16340887641466662,0.30838208830673886,0.1950481009963659,-0.1636542312259018,-0.34290289121723594,0.42709350487401354,-0.022656923768132442,-0.018735034120719612,-0.17949401480256932,0.18188578572303132
1235,1789107648.7176468,41.60780804599926,1,0.3355651799699556,0.11232616356170536,-0.32241243251724283,0.47871801059751795,0.20412781221783263,0.11896981882822562,-0.3435066782421259,0.41691584223893313,-0.13143736775212297,0.0066436552665202625,-0.021094245724883054,0.13328498414903656,0.21478733158800237,-0.14352399576088176,-0.15857851632995645,0.30311694279811274,0.1950481009963659,-0.1636542312259018,-0.34290289121723594,0.42709350487401354,-0.01973923059163646,-0.020130235465020047,-0.18432437488727949,0.1864680637047891
1236,1789107648.7510946,41.641184233001695,1,0.33566525811185377,0.11239538119638065,-0.3224288409053495,0.4788154599270415,0.20432868476674518,0.11882166470050237,-0.34343993975973736,0.4169170080997878,-0.1313365733451086,0.0064262835041217214,-0.021011098854387844,0.1331617771463692,0.21379922182823388,-0.14281905150476792,-0.15478124073139932,0.3001076826897827,0.1938909491617272,-0.1628462075859061,-0.3399212706684249,0.4238620739636705,-0.019908272666506688,-0.02002715608113817,-0.1851400299370256,0.18728122432946925
1237,1789107648.7845702,41.674729958998796,1,0.33580172927141483,0.11216579584295902,-0.32231503144634366,0.47878068740814356,0.20432868476674518,0.11882166470050237,-0.34343993975973736,0.4169170080997878,-0.13147304450466965,0.006655868857543351,-0.021124908313393698,0.1333256305922644,0.21314870259054078,-0.14261353979277946,-0.15327149049175381,0.29876937752356963,0.1938909491617272,-0.1628462075859061,-0.3399212706684249,0.4238620739636705,-0.019257753428813584,-0.02023266779312663,-0.1866497801766711,0.18872827650659996
1238,1789107648.818375,41.70844187400144,1,0.33604608463170926,0.11133107271560247,-0.32215549877974814,0.4786499181472164,0.20432868476674518,0.11882166470050237,-0.34343993975973736,0.4169170080997878,-0.13171739986496409,0.0074905919848999025,-0.021284440979989216,0.1336361097282532,0.21244840740151402,-0.14276183238397078,-0.15221371582839316,0.2977990629255832,0.1938909491617272,-0.1628462075859061,-0.3399212706684249,0.4238620739636705,-0.018557458239786828,-0.020084375201935317,-0.18770755484003177,0.18968892304928373
1239,1789107648.8525033,41.74231956700169,1,0.33615497383138004,0.11082673475267873,-0.32208407085838586,0.478561260726593,0.20451130030355505,0.11872497164836991,-0.34335755132418616,0.4169111402878295,-0.131643673527825,0.007898236895691177,-0.0212734804658003,0.13358517843342432,0.2120817045927839,-0.14254301232209762,-0.15147215288582117,0.2970538215285306,0.19224736791045136,-0.16178560830331662,-0.33581221554649576,0.41940848540869646,-0.019834336682332532,-0.019242595981218996,-0.1843400626606746,0.18639993860907247
1240,1789107648.886434,41.776208049999696,1,0.33623876299350486,0.11066280221750911,-0.32208351936597146,0.4785818163921442,0.20451130030355505,0.11872497164836991,-0.34335755132418616,0.4169111402878295,-0.1317274626899498,0.0080621694308608,-0.0212740319582147,0.13367762504781106,0.2119171606036743,-0.1421522353010368,-0.15107099857587136,0.29654441078886606,0.19224736791045136,-0.16178560830331662,-0.33581221554649576,0.41940848540869646,-0.019669792693222943,-0.019633373002279825,-0.1847412169706244,0.18681993289750518
1241,1789107648.9219882,41.81201311100085,1,0.336268860715658,0.11059065989393269,-0.322110247833705,0.478604275474293,0.20451130030355505,0.11872497164836991,-0.34335755132418616,0.4169111402878295,-0.13175756041210293,0.008134311754437226,-0.02124730349048115,0.13370740315735677,0.21171046990009199,-0.14183954293742024,-0.15086652062652117,0.29614267853851556,0.19224736791045136,-0.16178560830331662,-0.33581221554649576,0.41940848540869646,-0.01946310198964063,-0.01994606536589638,-0.1849456949199746,0.18703360107764613
1242,1789107648.952769,41.84292975700009,1,0.3362648885570265,0.11060732781824811,-0.32211577424050764,0.4786090557625551,0.20467425629952804,0.11868237945332236,-0.34327998451748304,0.41691510665217046,-0.13159063225749848,0.008075051635074243,-0.021164210276975404,0.13352612011694695,0.21111068214035664,-0.14143107164259067,-0.15069847830773786,0.2954327326211604,0.19049483741889586,-0.16062420042569192,-0.33131322429181376,0.4145562319351648,-0.020615844721460774,-0.019193128783101254,-0.1806147459840759,0.18279790948737995
1243,1789107648.9863992,41.87597866099895,1,0.3363190187618107,0.1106606608665008,-0.3221452189350267,0.4786792311423321,0.20467425629952804,0.11868237945332236,-0.34327998451748304,0.41691510665217046,-0.13164476246228266,0.00802171858682156,-0.02113476558245636,0.1335715904264914,0.21058170944274826,-0.14097288458203175,-0.15056681164742902,0.29476834176838135,0.19049483741889586,-0.16062420042569192,-0.33131322429181376,0.4145562319351648,-0.020086872023852398,-0.019651315843660172,-0.18074641264438474,0.18291780210221234
1244,1789107649.0190961,41.909256669998285,1,0.3363190187618107,0.1106606608665008,-0.3221452189350267,0.4786792311423321,0.20467425629952804,0.11868237945332236,-0.34327998451748304,0.41691510665217046,-0.13164476246228266,0.00802171858682156,-0.02113476558245636,0.1335715904264914,0.21058170944274826,-0.14097288458203175,-0.15056681164742902,0.29476834176838135,0.19049483741889586,-0.16062420042569192,-0.33131322429181376,0.4145562319351648,-0.020086872023852398,-0.019651315843660172,-0.18074641264438474,0.18291780210221234
1245,1789107649.0525837,41.94274425999902,1,0.33636204478316556,0.11075742674354797,-0.32214480170251325,0.47873155945009127,0.20482410837610357,0.11864353035063654,-0.34321432148521674,0.4169235818932361,-0.131537936407062,0.00788610360708858,-0.021069519782703494,0.13344790747030752,0.2104719330518869,-0.1403594748771157,-0.15127586850167707,0.29476025034138226,0.1888033440185208,-0.15951133124703504,-0.3269069137136398,0.4098276439462746,-0.021668589033366104,-0.01915185636991934,-0.1756310452119627,0.17799602634709974
1246,1789107649.0859673,41.976128061000054,1,0.33650302768149065,0.11049608452506374,-0.32203986946541563,0.47869964472462484,0.20482410837610357,0.11864353035063654,-0.34321432148521674,0.4169235818932361,-0.13167891930538708,0.008147445825572808,-0.021174452019801115,0.13361914563884228,0.21051493582312467,-0.14057167370200097,-0.15117093626457945,0.29483823636547835,0.1888033440185208,-0.15951133124703504,-0.3269069137136398,0.4098276439462746,-0.021711591804603858,-0.018939657545034072,-0.17573597744906033,0.17808210919850861
1247,1789107649.1199238,42.00973780200002,1,0.33650302768149065,0.11049608452506374,-0.32203986946541563,0.47869964472462484,0.20496237345541687,0.11861125303332572,-0.34315218607175,0.4169312013803169,-0.13154065422607378,0.00811516850826198,-0.02111231660633439,0.13347108146196723,0.21051493582312467,-0.14057167370200097,-0.15117093626457945,0.29483823636547835,0.18722005756930568,-0.15845186072162207,-0.3227221647921857,0.40534915538403815,-0.023294878253818985,-0.017880187019621102,-0.17155122852760624,0.17404647784441907
1248,1789107649.1530159,42.04317580700081,1,0.33650302768149065,0.11049608452506374,-0.32203986946541563,0.47869964472462484,0.20496237345541687,0.11861125303332572,-0.34315218607175,0.4169312013803169,-0.13154065422607378,0.00811516850826198,-0.02111231660633439,0.13347108146196723,0.21051493582312467,-0.14057167370200097,-0.15117093626457945,0.29483823636547835,0.18722005756930568,-0.15845186072162207,-0.3227221647921857,0.40534915538403815,-0.023294878253818985,-0.017880187019621102,-0.17155122852760624,0.17404647784441907
1249,1789107649.1864038,42.07656399500047,1,0.33763358701595036,0.11006483046086316,-0.32192767191584815,0.47932048978819364,0.20496237345541687,0.11861125303332572,-0.34315218607175,0.4169312013803169,-0.1326712135605335,0.008546422572462561,-0.021224514155901875,0.13462975988824263,0.21879594568537544,-0.14061969849972208,-0.16292357969935645,0.3069033370241566,0.18722005756930568,-0.15845186072162207,-0.3227221647921857,0.40534915538403815,-0.03157588811606976,-0.017832162221899983,-0.15979858509282924,0.163861558998738
